@id,@lon,@lat,crossing,step_count,surface,incline,highway,step,sidewalk,any
2092543904,-2.6078574,51.4905199,traffic_signals,,,,traffic_signals,,,crossing
2098022241,-2.6079645,51.4561114,traffic_signals,,,,traffic_signals,,,crossing
2098022267,-2.6079404,51.4559933,traffic_signals,,,,traffic_signals,,,crossing
2105774171,-2.6149415,51.4237836,uncontrolled,,,,crossing,,,crossing
2105780435,-2.6161448,51.4216617,island,,,,crossing,,,crossing
2105780436,-2.6157624,51.4222845,island,,,,crossing,,,crossing
2146044089,-2.5612258,51.4419593,traffic_signals,,,,crossing,,,crossing
2146044110,-2.5610126,51.4420045,traffic_signals,,,,crossing,,,crossing
2146044128,-2.5609132,51.442099,traffic_signals,,,,crossing,,,crossing
2146044146,-2.5608553,51.4422044,traffic_signals,,,,crossing,,,crossing
2146044163,-2.5644768,51.4424016,traffic_signals,,,,crossing,,,crossing
2179076502,-2.5850318,51.4594907,toucan,,,,crossing,,,crossing
2179906445,-2.5764553,51.4304789,uncontrolled,,,,crossing,,,crossing
2179906455,-2.5746999,51.4268399,zebra,,,,crossing,,,crossing
2179906456,-2.5755923,51.4249513,uncontrolled,,,,crossing,,,crossing
2198335825,-2.5643339,51.4735226,uncontrolled,,,,crossing,,,crossing
2211202440,-2.5737899,51.4151296,traffic_signals,,,,crossing,,,crossing
2267245784,-2.6000462,51.4561156,uncontrolled,,,,crossing,,,crossing
2268838352,-2.6161676,51.4845362,uncontrolled,,,,crossing,,,crossing
2280694574,-2.6285501,51.4432223,traffic_signals,,,,crossing,,,crossing
2283531210,-2.5908614,51.4420724,uncontrolled,,,,crossing,,,crossing
2291736033,-2.5547609,51.4311427,uncontrolled,,,,crossing,,,crossing
2297264938,-2.5610067,51.4745269,traffic_signals,,,,crossing,,,crossing
2324212451,-2.5769359,51.4076227,yes,,,,crossing,,,crossing
2329330659,-2.5949291,51.415004,traffic_signals,,,,crossing,,,crossing
2334911019,-2.6225466,51.480597,island,,,,,,,crossing
2334956150,-2.5812934,51.4501284,uncontrolled,,,,crossing,,,crossing
2334956154,-2.5814244,51.45024,uncontrolled,,,,crossing,,,crossing
2347611455,-2.5697984,51.46019,traffic_signals,,,,crossing,,,crossing
2347697725,-2.5734942,51.4664527,uncontrolled,,,,crossing,,,crossing
2371747750,-2.5985468,51.4522046,traffic_signals,,,,traffic_signals,,,crossing
2371747752,-2.5984108,51.4522273,traffic_signals,,,,traffic_signals,,,crossing
2381828351,-2.5812602,51.4471023,traffic_signals,,,,crossing,,,crossing
2385252976,-2.5868205,51.4510608,uncontrolled,,,,crossing,,,crossing
2386384068,-2.6034508,51.4505652,traffic_signals,,,,crossing,,,crossing
2387294445,-2.5904284,51.4531787,uncontrolled,,,,crossing,,,crossing
2411072021,-2.5710849,51.4571967,traffic_signals,,,,crossing,,,crossing
2433821527,-2.5842462,51.4597145,toucan,,,,crossing,,,crossing
2433821534,-2.5841688,51.4595405,toucan,,,,crossing,,,crossing
2433821542,-2.5841194,51.4598294,toucan,,,,crossing,,,crossing
2456956087,-2.5628085,51.4748754,traffic_signals,,,,crossing,,,crossing
2456956090,-2.5636096,51.4752278,traffic_signals,,,,crossing,,,crossing
2484286380,-2.5959061,51.4280602,uncontrolled,,,,crossing,,,crossing
2484286402,-2.5954075,51.428694,uncontrolled,,,,crossing,,,crossing
2484286414,-2.5959884,51.428607,uncontrolled,,,,crossing,,,crossing
2484286418,-2.5963334,51.4281732,uncontrolled,,,,crossing,,,crossing
2554326605,-2.6015476,51.4507347,traffic_signals,,,,traffic_signals,,,crossing
2579722221,-2.5903347,51.4917168,uncontrolled,,,,crossing,,,crossing
2645844410,-2.576182,51.4263262,zebra,,,,crossing,,,crossing
2673175192,-2.6098667,51.4704748,uncontrolled,,,,crossing,,,crossing
2675970538,-2.6484781,51.4881341,uncontrolled,,,,crossing,,,crossing
2727833652,-2.6108008,51.4858656,uncontrolled,,,,crossing,,,crossing
2732882412,-2.5996955,51.4594993,uncontrolled,,,,crossing,,,crossing
2782447946,-2.6823789,51.4945501,uncontrolled,,,,crossing,,,crossing
2793606969,-2.618188,51.4930838,uncontrolled,,,,crossing,,,crossing
2801643776,-2.6480137,51.4936321,uncontrolled,,,,crossing,,,crossing
2807671392,-2.6295502,51.5109242,uncontrolled,,,,crossing,,,crossing
2837478256,-2.5367505,51.4773475,traffic_signals,,,,crossing,,,crossing
2838252670,-2.5783276,51.4512431,traffic_signals,,,,traffic_signals,,,crossing
2838422316,-2.5453999,51.4547296,uncontrolled,,,,crossing,,,crossing
2840764890,-2.6417184,51.5041651,traffic_signals,,,,traffic_signals,,,crossing
2840824683,-2.6510046,51.4890035,traffic_signals,,,,traffic_signals,,,crossing
2840824687,-2.6513353,51.4891213,traffic_signals,,,,traffic_signals,,,crossing
2890143689,-2.603175,51.4492367,uncontrolled,,,,crossing,,,crossing
2890143697,-2.6034916,51.4497377,uncontrolled,,,,crossing,,,crossing
2892455189,-2.5961028,51.4533033,traffic_signals,,,,traffic_signals,,,crossing
2892455191,-2.5958953,51.4533679,traffic_signals,,,,traffic_signals,,,crossing
2892455193,-2.5962694,51.4534005,traffic_signals,,,,traffic_signals,,,crossing
2916492497,-2.5908982,51.4755885,traffic_signals,,,,crossing,,,crossing
2920762195,-2.5810757,51.4776601,uncontrolled,,,,crossing,,,crossing
2956539512,-2.5976708,51.4568148,traffic_signals,,,,traffic_signals,,,crossing
2956539520,-2.5974454,51.4570485,traffic_signals,,,,traffic_signals,,,crossing
2971357806,-2.6043904,51.4557727,traffic_signals,,,,traffic_signals,,,crossing
2980247357,-2.5839649,51.4834615,uncontrolled,,,,crossing,,,crossing
2988644816,-2.595343,51.4589278,toucan,,,,traffic_signals,,,crossing
3101157660,-2.5980157,51.4731859,traffic_signals,,,,traffic_signals,,,crossing
3101157661,-2.598335,51.4732267,traffic_signals,,,,traffic_signals,,,crossing
3101157662,-2.5982943,51.4734,traffic_signals,,,,traffic_signals,,,crossing
3101157663,-2.5979856,51.4734069,traffic_signals,,,,traffic_signals,,,crossing
3155494618,-2.6238822,51.4629773,uncontrolled,,,,crossing,,,crossing
3254242448,-2.6301196,51.5095454,traffic_signals,,,,crossing,,,crossing
3300333702,-2.5880578,51.4112415,traffic_signals,,,,crossing,,,crossing
3400889153,-2.5830561,51.472322,uncontrolled,,,,crossing,,,crossing
3400889553,-2.5687819,51.474238,uncontrolled,,,,crossing,,,crossing
3401014406,-2.5702732,51.464022,uncontrolled,,,,crossing,,,crossing
3437924748,-2.6219547,51.4927778,traffic_signals,,,,traffic_signals,,,crossing
3437924749,-2.6216934,51.4929413,traffic_signals,,,,traffic_signals,,,crossing
3438332507,-2.6199243,51.4966165,traffic_signals,,,,traffic_signals,,,crossing
3438332530,-2.6202892,51.4968975,traffic_signals,,,,traffic_signals,,,crossing
3451286923,-2.6248947,51.5075438,uncontrolled,,,,crossing,,,crossing
3473859470,-2.6212069,51.4906625,traffic_signals,,,,traffic_signals,,,crossing
3473859473,-2.6211058,51.4909126,traffic_signals,,,,traffic_signals,,,crossing
3473859474,-2.6213417,51.4910286,traffic_signals,,,,traffic_signals,,,crossing
3592623468,-2.6241983,51.4816571,island,,,,,,,crossing
3592623473,-2.6254455,51.4825549,island,,,,,,,crossing
3592623474,-2.6273575,51.4833743,island,,,,,,,crossing
3622318676,-2.6136089,51.5097656,traffic_signals,,,,traffic_signals,,,crossing
3657199252,-2.6294725,51.4572613,traffic_signals,,,,traffic_signals,,,crossing
3683907526,-2.5882219,51.4184474,traffic_signals,,,,crossing,,,crossing
3691474453,-2.5263934,51.4265208,traffic_signals,,,,crossing,,,crossing
3733682928,-2.5886525,51.498439,traffic_signals,,,,traffic_signals,,,crossing
3733682995,-2.5953056,51.4987721,uncontrolled,,,,crossing,,,crossing
3746591944,-2.581987,51.4404312,uncontrolled,,,,crossing,,,crossing
3756673451,-2.6553327,51.4865938,traffic_signals,,,,crossing,,,crossing
3785347333,-2.5451641,51.4835584,zebra,,,,crossing,,,crossing
3795361099,-2.5200648,51.4610882,yes,,,,crossing,,,crossing
3799890139,-2.5697084,51.424278,uncontrolled,,,,crossing,,,crossing
3799890247,-2.5871398,51.4279874,uncontrolled,,,,crossing,,,crossing
3799949263,-2.5857132,51.4285114,uncontrolled,,,,crossing,,,crossing
3799949317,-2.5908421,51.4344289,uncontrolled,,,,crossing,,,crossing
3821603346,-2.6204552,51.4373789,uncontrolled,,,,crossing,,,crossing
3821603348,-2.6201919,51.4375073,uncontrolled,,,,crossing,,,crossing
3821603359,-2.6208636,51.4379231,uncontrolled,,,,crossing,,,crossing
3821603367,-2.6203044,51.4382138,uncontrolled,,,,crossing,,,crossing
3860890365,-2.5850491,51.4594029,toucan,,,,crossing,,,crossing
3994151073,-2.5894864,51.4642839,traffic_signals,,,,traffic_signals,,,crossing
4001508121,-2.59808,51.447535,uncontrolled,,,,crossing,,,crossing
4017212623,-2.5332101,51.4786814,traffic_signals,,,,crossing,,,crossing
4017258411,-2.5770871,51.4904076,uncontrolled,,,,crossing,,,crossing
4046868186,-2.598571,51.4356345,traffic_signals,,,,crossing,,,crossing
4049217739,-2.59227,51.4257107,uncontrolled,,,,crossing,,,crossing
4049217856,-2.5957822,51.4279383,uncontrolled,,,,crossing,,,crossing
4049302533,-2.6092246,51.4214013,uncontrolled,,,,crossing,,,crossing
4052090766,-2.5432623,51.4603602,traffic_signals,,,,crossing,,,crossing
4053595278,-2.6330775,51.4677355,island,,,,crossing,,,crossing
4053762335,-2.5476301,51.4462676,uncontrolled,,,,crossing,,,crossing
4074281868,-2.5694197,51.4538887,traffic_signals,,,,crossing,,,crossing
4074281874,-2.5643683,51.4539486,uncontrolled,,,,crossing,,,crossing
4074281931,-2.5644461,51.4541901,uncontrolled,,,,crossing,,,crossing
4074281956,-2.5695884,51.4543069,traffic_signals,,,,crossing,,,crossing
4080171776,-2.5547937,51.440586,uncontrolled,,,,crossing,,,crossing
4080201358,-2.551911,51.4376606,uncontrolled,,,,crossing,,,crossing
4080434282,-2.5384514,51.4295122,traffic_signals,,,,crossing,,,crossing
4080434283,-2.5385105,51.4295134,traffic_signals,,,,crossing,,,crossing
4080434285,-2.5385681,51.4295256,traffic_signals,,,,crossing,,,crossing
4080692689,-2.5382821,51.4292729,traffic_signals,,,,crossing,,,crossing
4212907125,-2.6068989,51.4922186,uncontrolled,,,,crossing,,,crossing
4212907127,-2.6070759,51.4922552,uncontrolled,,,,crossing,,,crossing
4228982797,-2.6031702,51.5028602,uncontrolled,,,,crossing,,,crossing
4228982800,-2.6032537,51.5029599,uncontrolled,,,,crossing,,,crossing
4228982802,-2.6034747,51.5029807,uncontrolled,,,,crossing,,,crossing
4234669257,-2.5975461,51.4971365,traffic_signals,,,,traffic_signals,,,crossing
4234669258,-2.5972907,51.4971622,traffic_signals,,,,traffic_signals,,,crossing
4234669262,-2.5975393,51.4973218,traffic_signals,,,,traffic_signals,,,crossing
4234669263,-2.5972152,51.4973306,traffic_signals,,,,traffic_signals,,,crossing
4234711184,-2.5910793,51.4969013,uncontrolled,,,,crossing,,,crossing
4234712204,-2.5935004,51.4973341,uncontrolled,,,,crossing,,,crossing
4234712229,-2.5935037,51.4976783,uncontrolled,,,,crossing,,,crossing
4234712392,-2.5945357,51.4982308,uncontrolled,,,,crossing,,,crossing
4245166761,-2.5815679,51.4495531,uncontrolled,,,,crossing,,,crossing
4249096800,-2.621116,51.4906896,traffic_signals,,,,crossing,,,crossing
4249096801,-2.6213868,51.4907158,traffic_signals,,,,crossing,,,crossing
4249096808,-2.621169,51.490963,traffic_signals,,,,crossing,,,crossing
4249096809,-2.6214234,51.4910098,traffic_signals,,,,crossing,,,crossing
4249252208,-2.6215861,51.4950543,traffic_signals,,,,crossing,,,crossing
4257425249,-2.6094567,51.4645093,island;uncontrolled,,,,crossing,,,crossing
4266695417,-2.6553325,51.4867826,traffic_signals,,,,crossing,,,crossing
4339712845,-2.5744349,51.4137774,island,,,,crossing,,,crossing
4341086060,-2.5833878,51.4202882,traffic_signals,,,,crossing,,,crossing
4341086061,-2.5832336,51.4201313,traffic_signals,,,,crossing,,,crossing
4341141791,-2.5832798,51.4201783,traffic_signals,,,,crossing,,,crossing
4386418637,-2.6168081,51.4791951,zebra,,,,crossing,,,crossing
4386418654,-2.6166995,51.4797781,zebra,,,,crossing,,,crossing
4392865056,-2.594262,51.4702882,traffic_signals,,,,traffic_signals,,,crossing
4426498589,-2.6258357,51.5078268,uncontrolled,,,,crossing,,,crossing
4467993260,-2.6019053,51.502911,traffic_signals,,,,traffic_signals,,,crossing
4467993264,-2.602093,51.5031206,traffic_signals,,,,traffic_signals,,,crossing
4487747994,-2.6221735,51.485363,uncontrolled,,,,crossing,,,crossing
4592304931,-2.5909384,51.4753674,traffic_signals,,,,crossing,,,crossing
4596674372,-2.5932307,51.4689823,traffic_signals,,,,crossing,,,crossing
4616406239,-2.6111944,51.4138791,pelican,,,,crossing,,,crossing
4618066708,-2.6113767,51.4134101,controlled,,,,crossing,,,crossing
4707472965,-2.5933612,51.4572745,uncontrolled,,,,crossing,,,crossing
4740760681,-2.5510643,51.4596406,traffic_signals,,,,crossing,,,crossing
4758021740,-2.5783353,51.44191,traffic_signals,,,,crossing,,,crossing
4773779115,-2.5977085,51.4536483,traffic_signals,,,,traffic_signals,,,crossing
1E+15,-2.5916004,51.4560615,,,,,unclassified,,both,sidewalk
1E+15,-2.5898086,51.4585166,,,,,unclassified,,both,sidewalk
1E+15,-2.5914336,51.4570874,,,,,tertiary,,both,sidewalk
1E+15,-2.5910888,51.4493027,,,,,tertiary,,left,sidewalk
1E+15,-2.5926022,51.4495776,,,,,tertiary,,left,sidewalk
1E+15,-2.5216413,51.4826378,,,,,primary,,both,sidewalk
1E+15,-2.6026238,51.4543815,,,,up,primary,,both,sidewalk
1E+15,-2.6064317,51.4560465,,,,,primary,,both,sidewalk
1E+15,-2.6087922,51.4590758,,,,,primary,,both,sidewalk
1E+15,-2.6235302,51.4584054,,,,,residential,,both,sidewalk
1E+15,-2.6264696,51.4554722,,,asphalt,,secondary,,no,sidewalk
1E+15,-2.599267,51.4511141,,,,,primary,,both,sidewalk
1E+15,-2.6264853,51.4526814,,,,,trunk,,left,sidewalk
1E+15,-2.6271319,51.4553426,,,,,trunk,,left,sidewalk
1E+15,-2.5984143,51.4521534,,,,,primary_link,,no,sidewalk
1E+15,-2.59828,51.4522109,,,paved,,primary,,left,sidewalk
1E+15,-2.6735458,51.4887326,,,,,secondary,,both,sidewalk
1E+15,-2.6273513,51.4634999,,,,,unclassified,,left,sidewalk
1E+15,-2.6204415,51.4726539,,,,,tertiary,,both,sidewalk
1E+15,-2.6210488,51.4656194,,,,,unclassified,,both,sidewalk
1E+15,-2.6197471,51.4629215,,,,,unclassified,,both,sidewalk
1E+15,-2.6336586,51.4838874,,,,,secondary,,left,sidewalk
1E+15,-2.6179981,51.4776462,,,,,secondary,,left,sidewalk
1E+15,-2.6243328,51.4743905,,,,,unclassified,,left,sidewalk
1E+15,-2.6238933,51.4568748,,,,,unclassified,,left,sidewalk
1E+15,-2.6088518,51.4580001,,,,,primary,,left,sidewalk
1E+15,-2.609809,51.5098627,,,,,tertiary,,both,sidewalk
1E+15,-2.589036,51.4648419,,,,,residential,,both,sidewalk
1E+15,-2.5974454,51.4570485,,,,,secondary,,both,sidewalk
1E+15,-2.6045374,51.4624654,,,,,tertiary,,both,sidewalk
1E+15,-2.6084052,51.4472071,,,,,unclassified,,both,sidewalk
1E+15,-2.6120351,51.4474885,,,,,residential,,both,sidewalk
1E+15,-2.6226988,51.4520867,,,,down,residential,,both,sidewalk
1E+15,-2.6184945,51.4582155,,,,,residential,,both,sidewalk
1E+15,-2.6202633,51.4572955,,,,,unclassified,,left,sidewalk
1E+15,-2.6062638,51.4558402,,,,,residential,,both,sidewalk
1E+15,-2.6057271,51.4551598,,,,,residential,,left,sidewalk
1E+15,-2.6702438,51.5020714,,,,,tertiary,,both,sidewalk
1E+15,-2.6820092,51.5125764,,,asphalt,,tertiary,,both,sidewalk
1E+15,-2.6199261,51.4565627,,,,,secondary,,left,sidewalk
1E+15,-2.6208274,51.4574356,,,,,unclassified,,left,sidewalk
1E+15,-2.5972386,51.4748266,,,,,residential,,both,sidewalk
1E+15,-2.5995776,51.4782342,,,,,residential,,both,sidewalk
1E+15,-2.6103737,51.4861402,,,,,secondary,,both,sidewalk
1E+15,-2.6060039,51.4832312,,,,,tertiary,,both,sidewalk
1E+15,-2.6207372,51.4884958,,,,,residential,,both,sidewalk
1E+15,-2.6208463,51.489376,,,,,residential,,both,sidewalk
1E+15,-2.6225472,51.4894131,,,,,tertiary,,both,sidewalk
1E+15,-2.6193516,51.4922812,,,,,tertiary,,both,sidewalk
1E+15,-2.617301,51.4952289,,,,,tertiary,,both,sidewalk
1E+15,-2.5869233,51.4962958,,,,,residential,,both,sidewalk
1E+15,-2.6201493,51.46028,,,,,residential,,both,sidewalk
1E+15,-2.6235259,51.4594913,,,,,residential,,both,sidewalk
1E+15,-2.6210694,51.4534044,,,,up,residential,,both,sidewalk
1E+15,-2.6203911,51.4678841,,,,,residential,,both,sidewalk
1E+15,-2.6092822,51.4564937,,,,,residential,,left,sidewalk
1E+15,-2.6133122,51.4561839,,,,,residential,,right,sidewalk
1E+15,-2.6116018,51.4554918,,,asphalt,,footway,,none,sidewalk
1E+15,-2.6106059,51.4546208,,,,,residential,,right,sidewalk
1E+15,-2.6030347,51.4541622,,,,down,service,,right,sidewalk
1E+15,-2.6040487,51.4536366,,,,,unclassified,,both,sidewalk
1E+15,-2.6044323,51.4546654,,,,,residential,,both,sidewalk
1E+15,-2.6107629,51.4574106,,,,down,unclassified,,left,sidewalk
1E+15,-2.5990965,51.4530734,,,,,unclassified,,both,sidewalk
1E+15,-2.6249672,51.4602485,,,,,residential,,right,sidewalk
1E+15,-2.6210485,51.4641467,,,,,unclassified,,right,sidewalk
1E+15,-2.6106998,51.4724448,,,,,secondary,,left,sidewalk
1E+15,-2.6107359,51.4746414,,,,,secondary,,both,sidewalk
1E+15,-2.6032591,51.4553265,,,,,unclassified,,both,sidewalk
1E+15,-2.6000341,51.4536616,,,,,unclassified,,both,sidewalk
1E+15,-2.6011291,51.4500762,,,,,service,,both,sidewalk
1E+15,-2.6162686,51.4653284,,,,,residential,,both,sidewalk
1E+15,-2.6129211,51.4663543,,,,,residential,,both,sidewalk
1E+15,-2.6146597,51.4652108,,,,,residential,,both,sidewalk
1E+15,-2.6143211,51.4665075,,,,,residential,,both,sidewalk
1E+15,-2.6122762,51.4665948,,,,,residential,,both,sidewalk
1E+15,-2.6156923,51.4684476,,,cobblestone,,residential,,left,sidewalk
1E+15,-2.6140167,51.4627028,,,,,residential,,both,sidewalk
1E+15,-2.5970974,51.466053,,,,,residential,,both,sidewalk
1E+15,-2.6011803,51.4532701,,,,,primary,,both,sidewalk
1E+15,-2.5980108,51.4707672,,,,,residential,,both,sidewalk
1E+15,-2.6081115,51.4718176,,,,,residential,,left,sidewalk
1E+15,-2.6037939,51.4708541,,,,,residential,,both,sidewalk
1E+15,-2.6176071,51.4693562,,,,,residential,,both,sidewalk
1E+15,-2.6167369,51.4703164,,,,,residential,,no,sidewalk
1E+15,-2.6161277,51.4683075,,,,,residential,,both,sidewalk
1E+15,-2.6125426,51.4655906,,,,,residential,,both,sidewalk
1E+15,-2.6082231,51.4644468,,,,,residential,,both,sidewalk
1E+15,-2.610154,51.4651071,,,,,residential,,both,sidewalk
1E+15,-2.6067032,51.4645891,,,,,residential,,both,sidewalk
1E+15,-2.6063613,51.4643507,,,,,residential,,both,sidewalk
1E+15,-2.6062007,51.4635328,,,,,residential,,both,sidewalk
1E+15,-2.605761,51.4637268,,,,,residential,,both,sidewalk
1E+15,-2.6080609,51.4627812,,,,,residential,,both,sidewalk
1E+15,-2.6083218,51.4635344,,,,,residential,,no,sidewalk
1E+15,-2.607303,51.4622372,,,,,residential,,both,sidewalk
1E+15,-2.6075294,51.4613876,,,,,residential,,both,sidewalk
1E+15,-2.605455,51.4621268,,,,,residential,,both,sidewalk
1E+15,-2.6050633,51.4573251,,,,,residential,,both,sidewalk
1E+15,-2.6063777,51.4572536,,,,,residential,,both,sidewalk
1E+15,-2.6070916,51.4582939,,,,,residential,,left,sidewalk
1E+15,-2.6055005,51.4609122,,,,,tertiary,,both,sidewalk
1E+15,-2.6044039,51.4599402,,,,,residential,,both,sidewalk
1E+15,-2.5963831,51.451663,,,,,tertiary,,no,sidewalk
1E+15,-2.5939542,51.4524716,,,,,unclassified,,both,sidewalk
1E+15,-2.5934612,51.4527651,,,,,unclassified,,both,sidewalk
1E+15,-2.5959751,51.453855,,,,,unclassified,,both,sidewalk
1E+15,-2.5941256,51.4564762,,,,,unclassified,,both,sidewalk
1E+15,-2.6024121,51.4604288,,,,,residential,,both,sidewalk
1E+15,-2.6020561,51.4591296,,,,,unclassified,,both,sidewalk
1E+15,-2.6003362,51.4583187,,,,,unclassified,,both,sidewalk
1E+15,-2.6028795,51.4574289,,,,,unclassified,,both,sidewalk
1E+15,-2.5991418,51.4608836,,,,,residential,,both,sidewalk
1E+15,-2.6006908,51.4602178,,,,,residential,,right,sidewalk
1E+15,-2.6107422,51.4657146,,,,,residential,,both,sidewalk
1E+15,-2.5971734,51.4673546,,,,,residential,,both,sidewalk
1E+15,-2.6127605,51.4712515,,,,,residential,,left,sidewalk
1E+15,-2.6122229,51.4731443,,,,,residential,,both,sidewalk
1E+15,-2.6095935,51.4742954,,,,,residential,,both,sidewalk
1E+15,-2.6090372,51.4730356,,,,,residential,,both,sidewalk
1E+15,-2.6100349,51.4737347,,,,,residential,,both,sidewalk
1E+15,-2.6129626,51.4685136,,,,,residential,,both,sidewalk
1E+15,-2.6132493,51.4693712,,,,,residential,,right,sidewalk
1E+15,-2.6121279,51.4700863,,,,,residential,,both,sidewalk
1E+15,-2.6112713,51.4689587,,,,,residential,,both,sidewalk
1E+15,-2.615134,51.4702244,,,,,residential,,left,sidewalk
1E+15,-2.6162897,51.4705101,,,,,primary,,both,sidewalk
1E+15,-2.6156095,51.4699929,,,,,residential,,no,sidewalk
1E+15,-2.6163843,51.4708261,,,,,primary,,no,sidewalk
1E+15,-2.6043461,51.4556857,,,,,unclassified,,both,sidewalk
1E+15,-2.6109269,51.4589643,,,,,residential,,right,sidewalk
1E+15,-2.6184074,51.4567701,,,,,residential,,both,sidewalk
1E+15,-2.6188446,51.4575841,,,,,residential,,both,sidewalk
1E+15,-2.6181992,51.4561767,,,,,residential,,both,sidewalk
1E+15,-2.6146314,51.4569446,,,,,residential,,both,sidewalk
1E+15,-2.611473,51.4650727,,,,,residential,,both,sidewalk
1E+15,-2.6187816,51.4435729,,,,,residential,,left,sidewalk
1E+15,-2.6682483,51.5006887,,,,,tertiary,,both,sidewalk
1E+15,-2.6718487,51.5032542,,,,,tertiary,,both,sidewalk
1E+15,-2.5961044,51.4723944,,,,,residential,,both,sidewalk
1E+15,-2.5997782,51.4755201,,,,,residential,,both,sidewalk
1E+15,-2.5991289,51.4728052,,,,,residential,,both,sidewalk
1E+15,-2.5988837,51.4749006,,,,,residential,,both,sidewalk
1E+15,-2.5929639,51.472024,,,,,residential,,left,sidewalk
1E+15,-2.5937825,51.4717768,,,,,residential,,both,sidewalk
1E+15,-2.5919818,51.4720167,,,,,residential,,both,sidewalk
1E+15,-2.6070901,51.4446304,,,,,residential,,both,sidewalk
1E+15,-2.6150658,51.4448318,,,,,service,,left,sidewalk
1E+15,-2.6142421,51.4465046,,,,,tertiary,,left,sidewalk
1E+15,-2.602159,51.4655174,,,,,residential,,both,sidewalk
1E+15,-2.6024788,51.4668412,,,,,residential,,both,sidewalk
1E+15,-2.6031331,51.465262,,,,,residential,,both,sidewalk
1E+15,-2.6107547,51.4697767,,,,,residential,,both,sidewalk
1E+15,-2.6427702,51.492076,,,,,primary,,both,sidewalk
1E+15,-2.6190592,51.4959469,,,,,secondary,,both,sidewalk
1E+15,-2.620824,51.4929909,,,,,tertiary,,both,sidewalk
1E+15,-2.6252999,51.4947757,,,,,primary,,left,sidewalk
1E+15,-2.6240435,51.4948312,,,,,primary,,both,sidewalk
1E+15,-2.6502129,51.4887228,,,,,secondary,,both,sidewalk
1E+15,-2.6023411,51.5033532,,,,,unclassified,,both,sidewalk
1E+15,-2.5977492,51.4744456,,,,,residential,,both,sidewalk
1E+15,-2.6167261,51.4600008,,,,,residential,,both,sidewalk
1E+15,-2.5877714,51.4663381,,,,,residential,,both,sidewalk
1E+15,-2.5924314,51.4473723,,,,,residential,,both,sidewalk
1E+15,-2.5885469,51.4508438,,,asphalt,,unclassified,,both,sidewalk
1E+15,-2.588459,51.450371,,,,,unclassified,,both,sidewalk
1E+15,-2.5886779,51.4490949,,,cobblestone,,unclassified,,both,sidewalk
1E+15,-2.5873014,51.4494455,,,cobblestone,,unclassified,,both,sidewalk
1E+15,-2.6027527,51.4202743,,,,,trunk,,right,sidewalk
1E+15,-2.598728,51.4178921,,,,,trunk,,left,sidewalk
1E+15,-2.5985239,51.4591744,,,,,tertiary,,both,sidewalk
1E+15,-2.5922971,51.4617553,,,,,residential,,both,sidewalk
1E+15,-2.6161097,51.4794764,,,,,secondary,,left,sidewalk
1E+15,-2.6326984,51.5066078,,,,,secondary,,both,sidewalk
1E+15,-2.6296224,51.5074316,,,,,secondary,,left,sidewalk
1E+15,-2.62466,51.4863009,,,,,residential,,both,sidewalk
1E+15,-2.6377047,51.4789102,,,,,residential,,both,sidewalk
1E+15,-2.6186656,51.4545153,,,,,secondary,,both,sidewalk
1E+15,-2.5718515,51.4270404,,,,,residential,,both,sidewalk
1E+15,-2.5871014,51.4656395,,,,,residential,,both,sidewalk
1E+15,-2.5741938,51.4271385,,,,,residential,,both,sidewalk
1E+15,-2.5671974,51.4274185,,,,,residential,,both,sidewalk
1E+15,-2.5955769,51.4608825,,,,,residential,,both,sidewalk
1E+15,-2.5982037,51.5015097,,,,,residential,,both,sidewalk
1E+15,-2.5951433,51.5007172,,,,,residential,,both,sidewalk
1E+15,-2.5957584,51.5038364,,,,,residential,,both,sidewalk
1E+15,-2.6000721,51.5008501,,,,,residential,,both,sidewalk
1E+15,-2.6018279,51.5010957,,,,,residential,,both,sidewalk
1E+15,-2.6173039,51.5123805,,,,,residential,,both,sidewalk
1E+15,-2.6181761,51.5119995,,,,,residential,,both,sidewalk
1E+15,-2.6179908,51.5117527,,,,,residential,,both,sidewalk
1E+15,-2.6157021,51.5061798,,,,,unclassified,,left,sidewalk
1E+15,-2.6116443,51.4454767,,,,,residential,,both,sidewalk
1E+15,-2.6146775,51.4788355,,,,,residential,,both,sidewalk
1E+15,-2.6107765,51.4782242,,,,,residential,,both,sidewalk
1E+15,-2.6111242,51.4775954,,,,,residential,,both,sidewalk
1E+15,-2.6107538,51.477831,,,,,service,,no,sidewalk
1E+15,-2.6103951,51.4788426,,,,,residential,,both,sidewalk
1E+15,-2.5963953,51.4965752,,,,,residential,,both,sidewalk
1E+15,-2.6155476,51.4788582,,,,,residential,,both,sidewalk
1E+15,-2.6138711,51.4783585,,,,,residential,,both,sidewalk
1E+15,-2.613129,51.4778075,,,,,residential,,both,sidewalk
1E+15,-2.6079833,51.4756999,,,,,residential,,both,sidewalk
1E+15,-2.6090668,51.4755751,,,,,residential,,both,sidewalk
1E+15,-2.607946,51.4766389,,,,,residential,,both,sidewalk
1E+15,-2.6060733,51.4753593,,,,,residential,,both,sidewalk
1E+15,-2.6061342,51.4765766,,,,,residential,,both,sidewalk
1E+15,-2.6059561,51.4775716,,,,,residential,,both,sidewalk
1E+15,-2.6052176,51.4771271,,,,,residential,,both,sidewalk
1E+15,-2.6044924,51.4767084,,,,,residential,,both,sidewalk
